date,unit,value
2022-05-15,count,1764
2022-05-16,count,6275
2022-05-17,count,15581
2022-05-18,count,9269
2022-05-19,count,34642
2022-05-20,count,5400
2022-05-21,count,7730
2022-05-22,count,11086
2022-05-23,count,345
2022-05-24,count,2008
2022-05-25,count,2121
2022-05-26,count,1729
2022-05-27,count,3053
2022-05-28,count,10472
2022-05-29,count,2128
2022-05-30,count,7204
2022-05-31,count,3284
2022-06-01,count,6272
2022-06-02,count,4717
2022-06-03,count,10321
2022-06-04,count,4267
2022-06-05,count,5074
2022-06-06,count,1444
2022-06-07,count,12696
2022-06-08,count,10946
2022-06-09,count,17346
2022-06-10,count,14805
2022-06-11,count,2901
2022-06-12,count,8545
2022-06-13,count,32148
2022-06-14,count,35326
2022-06-15,count,23967
2022-06-16,count,1181
2022-06-17,count,24276
2022-06-18,count,28886
2022-06-19,count,39792
2022-06-20,count,34997
2022-06-21,count,21192
2022-06-22,count,13199
2022-06-23,count,18398
2022-06-24,count,32664
2022-06-25,count,26807
2022-06-26,count,28112
2022-06-27,count,6840
2022-06-28,count,32642
2022-06-29,count,40614
2022-06-30,count,26468
2022-07-01,count,36985
2022-07-02,count,8297
2022-07-03,count,2198
2022-07-04,count,14601
2022-07-05,count,789
2022-07-06,count,11490
2022-07-07,count,10092
2022-07-08,count,11771
2022-07-09,count,15766
2022-07-10,count,21185
2022-07-11,count,4317
2022-07-12,count,9794
2022-07-13,count,26773
2022-07-14,count,23890
2022-07-15,count,5164
2022-07-16,count,248
2022-07-17,count,1042
2022-07-18,count,25524
2022-07-19,count,10671
2022-07-20,count,13979
2022-07-21,count,3817
2022-07-22,count,21348
2022-07-23,count,12786
2022-07-24,count,8087
2022-07-25,count,21644
2022-07-26,count,12425
2022-07-27,count,21655
2022-07-28,count,17994
2022-07-29,count,27946
2022-07-30,count,3423
2022-07-31,count,22691
2022-08-01,count,11079
2022-08-02,count,29189
2022-08-03,count,8504
2022-08-04,count,20176
2022-08-05,count,27366
2022-08-06,count,4650
2022-08-07,count,5515
2022-08-08,count,17404
2022-08-09,count,21807
2022-08-10,count,16651
2022-08-11,count,20885
2022-08-12,count,26111
2022-08-13,count,2986
2022-08-14,count,8316
2022-08-15,count,54074
2022-08-16,count,16131
2022-08-17,count,19019
2022-08-18,count,21007
2022-08-19,count,12107
2022-08-20,count,30093
2022-08-21,count,10525
2022-08-22,count,11537
2022-08-23,count,435
2022-08-24,count,987
2022-08-25,count,954
2022-08-26,count,3413
2022-08-27,count,11219
2022-08-28,count,320
2022-08-29,count,5728
2022-08-30,count,20839
2022-08-31,count,11789
2022-09-01,count,11465
2022-09-02,count,13096
2022-09-03,count,8974
2022-09-04,count,8034
2022-09-05,count,7706
2022-09-06,count,7352
2022-09-07,count,7802
2022-09-08,count,9623
2022-09-09,count,7063
2022-09-10,count,6519
2022-09-11,count,9791
2022-09-12,count,4622
2022-09-13,count,5937
2022-09-14,count,15502
2022-09-15,count,5269
2022-09-16,count,13233
2022-09-17,count,4098
2022-09-18,count,1602
2022-09-19,count,6648
2022-09-20,count,1974
2022-09-21,count,12096
2022-09-22,count,2784
2022-09-23,count,17682
2022-09-24,count,13875
2022-09-25,count,8120
2022-09-26,count,13019
2022-09-27,count,7130
2022-09-28,count,13758
2022-09-29,count,4916
2022-09-30,count,10588
2022-10-01,count,6254
2022-10-02,count,4563
2022-10-03,count,10672
2022-10-04,count,3402
2022-10-05,count,9612
2022-10-06,count,8042
2022-10-07,count,5323
2022-10-08,count,1729
2022-10-09,count,4031
2022-10-10,count,6927
2022-10-11,count,14536
2022-10-12,count,2194
2022-10-13,count,13207
2022-10-14,count,12316
2022-10-15,count,13004
2022-10-16,count,16033
2022-10-17,count,6429
2022-10-18,count,9220
2022-10-19,count,5924
2022-10-20,count,7914
2022-10-21,count,2686
2022-10-22,count,9889
2022-10-23,count,12580
2022-10-24,count,4546
2022-10-25,count,4800
2022-10-26,count,11985
2022-10-27,count,17093
2022-10-28,count,8355
2022-10-29,count,16473
2022-10-30,count,6012
2022-10-31,count,20404
2022-11-01,count,5363
2022-11-02,count,8100
2022-11-03,count,5088
2022-11-04,count,18072
2022-11-05,count,18522
2022-11-06,count,16220
2022-11-07,count,16863
2022-11-08,count,1513
2022-11-09,count,27182
2022-11-10,count,6855
2022-11-11,count,10414
2022-11-12,count,1763
2022-11-13,count,5296
2022-11-14,count,8703
2022-11-15,count,5149
2022-11-16,count,20630
2022-11-17,count,2000
2022-11-18,count,17237
2022-11-19,count,17787
2022-11-20,count,10804
2022-11-21,count,425
2022-11-22,count,2842
2022-11-23,count,1514
2022-11-24,count,1723
2022-11-25,count,514
2022-11-26,count,6191
2022-11-27,count,24107
2022-11-28,count,7170
2022-11-29,count,19522
2022-11-30,count,8551
2022-12-01,count,6950
2022-12-02,count,7923
2022-12-03,count,6641
2022-12-04,count,10084
2022-12-05,count,6946
2022-12-06,count,3776
2022-12-07,count,5386
2022-12-08,count,1941
2022-12-09,count,2615
2022-12-10,count,1906
2022-12-11,count,10502
2022-12-12,count,8264
2022-12-13,count,13704
2022-12-14,count,7489
2022-12-15,count,2778
2022-12-16,count,20736
2022-12-17,count,25348
2022-12-18,count,6883
2022-12-19,count,8992
2022-12-20,count,8295
2022-12-21,count,6833
2022-12-22,count,4991
2022-12-23,count,22155
2022-12-24,count,16471
2022-12-25,count,1215
2022-12-26,count,2996
2022-12-27,count,7018
2022-12-28,count,9637
2022-12-29,count,7097
2022-12-30,count,5616
2022-12-31,count,3525
2023-01-01,count,6566
2023-01-02,count,6689
2023-01-03,count,5982
2023-01-04,count,4106
2023-01-05,count,6925
2023-01-06,count,4753
2023-01-07,count,1276
2023-01-08,count,13321
2023-01-09,count,8022
2023-01-10,count,4966
2023-01-11,count,9821
2023-01-12,count,7734
2023-01-13,count,10613
2023-01-14,count,6178
2023-01-15,count,5942
2023-01-16,count,9076
2023-01-17,count,5906
2023-01-18,count,7993
2023-01-19,count,15308
2023-01-20,count,9227
2023-01-21,count,14065
2023-01-22,count,11008
2023-01-23,count,16065
2023-01-24,count,11577
2023-01-25,count,7522
2023-01-26,count,9511
2023-01-27,count,9431
2023-01-28,count,3551
2023-01-29,count,17989
2023-01-30,count,8304
2023-01-31,count,7405
2023-02-01,count,10536
2023-02-02,count,11914
2023-02-03,count,8385
2023-02-04,count,3342
2023-02-05,count,965
2023-02-06,count,3625
2023-02-07,count,13266
2023-02-08,count,8127
2023-02-09,count,1483
2023-02-10,count,1309
2023-02-11,count,2553
2023-02-12,count,8973
2023-02-13,count,9543
2023-02-14,count,6047
2023-02-15,count,8225
2023-02-16,count,3147
2023-02-17,count,10215
2023-02-18,count,12305
2023-02-19,count,6691
2023-02-20,count,10709
2023-02-21,count,15091
2023-02-22,count,7534
2023-02-23,count,7258
2023-02-24,count,5906
2023-02-25,count,3018
2023-02-26,count,5541
2023-02-27,count,4172
2023-02-28,count,6239
2023-03-01,count,9290
2023-03-02,count,5216
2023-03-03,count,6900
2023-03-04,count,1785
2023-03-05,count,8813
2023-03-06,count,4351
2023-03-07,count,11008
2023-03-08,count,7866
2023-03-09,count,9199
2023-03-10,count,6737
2023-03-11,count,12325
2023-03-12,count,4512
2023-03-13,count,6872
2023-03-14,count,10531
2023-03-15,count,4674
2023-03-16,count,4068
2023-03-17,count,5315
2023-03-18,count,6878
2023-03-19,count,1510
2023-03-20,count,4426
2023-03-21,count,6325
2023-03-22,count,10919
2023-03-23,count,3997
2023-03-24,count,4288
2023-03-25,count,9355
2023-03-26,count,8404
2023-03-27,count,9338
2023-03-28,count,5545
2023-03-29,count,6299
2023-03-30,count,10133
2023-03-31,count,4151
2023-04-01,count,2678
2023-04-02,count,2335
2023-04-03,count,8342
2023-04-04,count,10432
2023-04-05,count,10202
2023-04-06,count,12922
2023-04-07,count,2056
2023-04-08,count,953
2023-04-09,count,3313
2023-04-10,count,9903
2023-04-11,count,6250
2023-04-12,count,2238
2023-04-13,count,8042
2023-04-14,count,5034
2023-04-15,count,1749
2023-04-16,count,3052
2023-04-17,count,16718
2023-04-18,count,5447
2023-04-19,count,13746
2023-04-20,count,8374
2023-04-21,count,8274
2023-04-22,count,538
2023-04-23,count,5441
2023-04-24,count,11105
2023-04-25,count,8082
2023-04-26,count,5437
2023-04-27,count,12994
2023-04-28,count,6515
2023-04-29,count,3429
2023-04-30,count,18710
2023-05-01,count,9056
2023-05-02,count,7699
2023-05-03,count,5356
2023-05-04,count,9425
2023-05-05,count,9961
2023-05-06,count,3555
2023-05-07,count,656
2023-05-08,count,5292
2023-05-09,count,3975
2023-05-10,count,5589
2023-05-11,count,6272
2023-05-12,count,6761
2023-05-13,count,455
2023-05-14,count,3706
2023-05-15,count,8453
2023-05-16,count,10020
2023-05-17,count,3193
2023-05-18,count,12399
2023-05-19,count,13141
2023-05-20,count,12473
2023-05-21,count,4702
2023-05-22,count,6535
2023-05-23,count,21079
2023-05-24,count,3508
2023-05-25,count,16733
2023-05-26,count,5081
2023-05-27,count,4610
2023-05-28,count,4434
2023-05-29,count,4297
2023-05-30,count,10075
2023-05-31,count,21057
2023-06-01,count,16443
2023-06-02,count,1057
2023-06-03,count,14163
2023-06-04,count,3687
2023-06-05,count,12650
2023-06-06,count,8664
2023-06-07,count,1384
2023-06-08,count,10705
2023-06-09,count,2967
2023-06-10,count,5807
2023-06-11,count,1240
2023-06-12,count,5453
2023-06-13,count,9973
2023-06-14,count,1680
2023-06-15,count,6506
2023-06-16,count,6122
2023-06-17,count,9575
2023-06-18,count,1437
2023-06-19,count,7762
2023-06-20,count,11196
2023-06-21,count,10503
2023-06-22,count,9106
2023-06-23,count,1420
2023-06-24,count,16709
2023-06-25,count,12740
2023-06-26,count,13552
2023-06-27,count,12240
2023-06-28,count,5355
2023-06-29,count,9311
2023-06-30,count,745
2023-07-01,count,9853
2023-07-02,count,585
2023-07-03,count,2691
2023-07-04,count,3108
2023-07-05,count,10833
2023-07-06,count,8187
2023-07-07,count,7477
2023-07-08,count,17246
2023-07-09,count,20509
2023-07-10,count,4903
2023-07-11,count,13498
2023-07-12,count,10470
2023-07-13,count,2807
2023-07-14,count,1581
2023-07-15,count,387
2023-07-16,count,2850
2023-07-17,count,10100
2023-07-18,count,13242
2023-07-19,count,6943
2023-07-20,count,12647
2023-07-21,count,11227
2023-07-22,count,7698
2023-07-23,count,3024
2023-07-24,count,10786
2023-07-25,count,13076
2023-07-26,count,3282
2023-07-27,count,6726
2023-07-28,count,13135
2023-07-29,count,5372
2023-07-30,count,702
2023-07-31,count,7230
2023-08-01,count,17433
2023-08-02,count,13455
2023-08-03,count,5714
2023-08-04,count,1649
2023-08-05,count,11550
2023-08-06,count,3477
2023-08-07,count,6307
2023-08-08,count,3451
2023-08-09,count,5959
2023-08-10,count,2701
2023-08-11,count,1179
2023-08-12,count,3763
2023-08-13,count,3312
2023-08-14,count,8206
2023-08-15,count,9952
2023-08-16,count,22190
2023-08-17,count,4259
2023-08-18,count,3393
2023-08-19,count,1181
2023-08-20,count,4280
2023-08-21,count,2078
2023-08-22,count,9483
2023-08-23,count,14557
2023-08-24,count,9553
2023-08-25,count,4772
2023-08-26,count,1741
2023-08-27,count,17710
2023-08-28,count,7536
2023-08-29,count,7365
2023-08-30,count,2655
2023-08-31,count,6961
2023-09-01,count,9054
2023-09-02,count,6301
2023-09-03,count,2849
2023-09-04,count,7827
2023-09-05,count,10635
2023-09-06,count,5906
2023-09-07,count,1062
2023-09-08,count,16166
2023-09-09,count,17809
2023-09-10,count,18916
2023-09-11,count,10318
2023-09-12,count,6208
2023-09-13,count,8344
2023-09-14,count,10701
2023-09-15,count,1570
2023-09-16,count,1370
2023-09-17,count,17847
2023-09-18,count,24612
2023-09-19,count,7107
2023-09-20,count,3366
2023-09-21,count,2002
2023-09-22,count,1405
2023-09-23,count,17995
2023-09-24,count,14600
2023-09-25,count,1647
2023-09-26,count,1696
2023-09-27,count,6826
2023-09-28,count,14847
2023-09-29,count,2683
2023-09-30,count,5038
2023-10-01,count,547
2023-10-02,count,8144
2023-10-03,count,18334
2023-10-04,count,2795
2023-10-05,count,12445
2023-10-06,count,3269
2023-10-07,count,4951
2023-10-08,count,22913
2023-10-09,count,17433
2023-10-10,count,17287
2023-10-11,count,10686
2023-10-12,count,8065
2023-10-13,count,6351
2023-10-14,count,9390
2023-10-15,count,1614
2023-10-16,count,4383
2023-10-17,count,19682
2023-10-18,count,3416
2023-10-19,count,6530
2023-10-20,count,5333
2023-10-21,count,7162
2023-10-22,count,1344
2023-10-23,count,2445
2023-10-24,count,12675
2023-10-25,count,11064
2023-10-26,count,7439
2023-10-27,count,2816
2023-10-28,count,7805
2023-10-29,count,2278
2023-10-30,count,3916
2023-10-31,count,6234
2023-11-01,count,5163
2023-11-02,count,4698
2023-11-03,count,2139
2023-11-04,count,3630
2023-11-05,count,3645
2023-11-06,count,5003
2023-11-07,count,11250
2023-11-08,count,3844
2023-11-09,count,2996
2023-11-10,count,1317
2023-11-11,count,401
2023-11-12,count,5591
2023-11-13,count,4928
2023-11-14,count,8964
2023-11-15,count,2101
2023-11-16,count,2931
2023-11-17,count,4358
2023-11-18,count,11783
2023-11-19,count,6392
2023-11-20,count,7029
2023-11-21,count,1778
2023-11-22,count,22849
2023-11-23,count,1222
2023-11-24,count,2340
2023-11-25,count,8611
2023-11-26,count,876
2023-11-27,count,10131
2023-11-28,count,8555
2023-11-29,count,10713
2023-11-30,count,4924
2023-12-01,count,3784
2023-12-02,count,2068
2023-12-03,count,6868
2023-12-04,count,6559
2023-12-05,count,5317
2023-12-06,count,9705
2023-12-07,count,9481
2023-12-08,count,7178
2023-12-09,count,1613
2023-12-10,count,73
2023-12-11,count,2089
2023-12-12,count,5949
2023-12-13,count,4941
2023-12-14,count,2068
2023-12-15,count,648
2023-12-16,count,2140
2023-12-17,count,1557
2023-12-18,count,3853
2023-12-19,count,915
2023-12-20,count,1642
2023-12-21,count,4908
2023-12-22,count,1897
2023-12-23,count,205
2023-12-24,count,420
2023-12-25,count,785
2023-12-26,count,1885
2023-12-27,count,4023
2023-12-28,count,1805
2023-12-29,count,635
2023-12-30,count,337
2023-12-31,count,1688
2024-01-01,count,6508
2024-01-02,count,1244
2024-01-03,count,2521
2024-01-04,count,2932
2024-01-05,count,2255
2024-01-06,count,2486
2024-01-07,count,2449
2024-01-08,count,3085
2024-01-09,count,4153
2024-01-10,count,2518
2024-01-11,count,5301
2024-01-12,count,2418
2024-01-13,count,1950
2024-01-14,count,4510
2024-01-15,count,2961
2024-01-16,count,6131
2024-01-17,count,5125
2024-01-18,count,5682
2024-01-19,count,2693
2024-01-20,count,5120
2024-01-21,count,634
2024-01-22,count,5801
2024-01-23,count,5456
2024-01-24,count,1727
2024-01-25,count,6981
2024-01-26,count,2311
2024-01-27,count,3148
2024-01-28,count,1338
2024-01-29,count,7078
2024-01-30,count,4645
2024-01-31,count,4590
2024-02-01,count,1785
2024-02-02,count,5157
2024-02-03,count,2819
2024-02-04,count,634
2024-02-05,count,4560
2024-02-06,count,5577
2024-02-07,count,453
2024-02-08,count,7410
2024-02-09,count,6730
2024-02-10,count,6960
2024-02-11,count,248
2024-02-12,count,3107
2024-02-13,count,4885
2024-02-14,count,1128
2024-02-15,count,925
2024-02-16,count,2470
2024-02-17,count,1059
2024-02-18,count,687
2024-02-19,count,8191
2024-02-20,count,565
2024-02-21,count,2441
2024-02-22,count,5224
2024-02-23,count,1808
2024-02-24,count,1740
2024-02-25,count,1447
2024-02-26,count,1426
2024-02-27,count,5957
2024-02-28,count,4618
2024-02-29,count,5076
2024-03-01,count,3000
2024-03-02,count,1295
2024-03-03,count,727
2024-03-04,count,2772
2024-03-05,count,6309
2024-03-06,count,3412
2024-03-07,count,2069
2024-03-08,count,2344
2024-03-09,count,8532
2024-03-10,count,3735
2024-03-11,count,403
2024-03-12,count,2495
2024-03-13,count,6649
2024-03-14,count,1567
2024-03-15,count,4029
2024-03-16,count,8747
2024-03-17,count,3081
2024-03-18,count,1221
2024-03-19,count,1185
2024-03-20,count,599
2024-03-21,count,417
2024-03-22,count,2080
2024-03-23,count,1692
2024-03-24,count,7051
2024-03-25,count,1257
2024-03-26,count,2830
2024-03-27,count,3695
2024-03-28,count,3361
2024-03-29,count,3129
2024-03-30,count,1746
2024-03-31,count,1013
2024-04-01,count,4906
2024-04-02,count,6545
2024-04-03,count,2838
2024-04-04,count,913
2024-04-05,count,249
2024-04-06,count,140
2024-04-07,count,348
2024-04-08,count,1810
2024-04-09,count,4151
2024-04-10,count,5188
2024-04-11,count,4950
2024-04-12,count,2121
2024-04-13,count,147
2024-04-14,count,10520
2024-04-15,count,10068
2024-04-16,count,5581
2024-04-17,count,3582
2024-04-18,count,1287
2024-04-19,count,7108
2024-04-20,count,1032
2024-04-21,count,7156
2024-04-22,count,4446
2024-04-23,count,3212
2024-04-24,count,3218
2024-04-25,count,6455
2024-04-26,count,8896
2024-04-27,count,3861
2024-04-28,count,1035
2024-04-29,count,2016
2024-04-30,count,1052
2024-05-01,count,1328
2024-05-02,count,43
2024-05-03,count,8734
2024-05-04,count,615
2024-05-05,count,1090
2024-05-06,count,4224
2024-05-07,count,6008
2024-05-08,count,4153
2024-05-09,count,4829
2024-05-10,count,2207
2024-05-11,count,9140
2024-05-12,count,2973
2024-05-13,count,12375
2024-05-14,count,5097
2024-05-15,count,2417
2024-05-16,count,2077
2024-05-17,count,11070
2024-05-18,count,1053
2024-05-19,count,4178
2024-05-20,count,1105
2024-05-21,count,741
2024-05-22,count,3085
2024-05-23,count,2384
2024-05-24,count,2138
2024-05-25,count,10360
2024-05-26,count,1329
2024-05-27,count,8156
2024-05-28,count,2974
2024-05-29,count,2015
2024-05-30,count,2466
2024-05-31,count,1682
2024-06-01,count,1141
2024-06-02,count,865
2024-06-03,count,3749
2024-06-04,count,3648
2024-06-05,count,2709
2024-06-06,count,541
2024-06-07,count,1219
2024-06-08,count,571
2024-06-09,count,2536
2024-06-10,count,1746
2024-06-11,count,7493
2024-06-12,count,1112
2024-06-13,count,2098
2024-06-14,count,1020
2024-06-15,count,5764
2024-06-16,count,1086
2024-06-17,count,2922
2024-06-18,count,1718
2024-06-19,count,5042
2024-06-20,count,2706
2024-06-21,count,1154
2024-06-22,count,583
2024-06-23,count,123
2024-06-24,count,2415
2024-06-25,count,1122
2024-06-26,count,2172
2024-06-27,count,4741
2024-06-28,count,3309
2024-06-29,count,1339
2024-06-30,count,932
2024-07-01,count,3057
2024-07-02,count,9852
2024-07-03,count,1604
2024-07-04,count,119
2024-07-05,count,1956
2024-07-06,count,1753
2024-07-07,count,216
2024-07-08,count,2651
2024-07-09,count,1967
2024-07-10,count,2976
2024-07-11,count,2265
2024-07-12,count,2028
2024-07-13,count,2699
2024-07-14,count,7017
2024-07-15,count,1659
2024-07-16,count,3247
2024-07-17,count,2771
2024-07-18,count,2096
2024-07-19,count,843
2024-07-20,count,5029
2024-07-21,count,1311
2024-07-22,count,1598
2024-07-23,count,2414
2024-07-24,count,3256
2024-07-25,count,1836
2024-07-26,count,2045
2024-07-27,count,221
2024-07-28,count,6792
2024-07-29,count,10205
2024-07-30,count,720
2024-07-31,count,1376
2024-08-01,count,826
2024-08-02,count,1180
2024-08-03,count,6796
2024-08-04,count,246
2024-08-05,count,1892
2024-08-06,count,13489
2024-08-07,count,3852
2024-08-08,count,4954
2024-08-09,count,834
2024-08-10,count,4751
2024-08-11,count,9700
2024-08-12,count,2834
2024-08-13,count,1997
2024-08-14,count,3663
2024-08-15,count,3476
2024-08-16,count,156
2024-08-17,count,1638
2024-08-18,count,218
2024-08-19,count,2267
2024-08-20,count,2394
2024-08-21,count,2089
2024-08-22,count,2295
2024-08-23,count,2082
2024-08-24,count,954
2024-08-25,count,6627
2024-08-26,count,1824
2024-08-27,count,3508
2024-08-28,count,2059
2024-08-29,count,3032
2024-08-30,count,3839
2024-08-31,count,1066
2024-09-01,count,1484
2024-09-02,count,5384
2024-09-03,count,5659
2024-09-04,count,7975
2024-09-05,count,3364
2024-09-06,count,3233
2024-09-07,count,451
2024-09-08,count,727
2024-09-09,count,4344
2024-09-10,count,3888
2024-09-11,count,4882
2024-09-12,count,3497
2024-09-13,count,331
2024-09-14,count,7526
2024-09-15,count,1315
2024-09-16,count,4389
2024-09-17,count,3090
2024-09-18,count,2606
2024-09-19,count,3561
2024-09-20,count,1415
2024-09-21,count,2014
2024-09-22,count,9769
2024-09-23,count,3322
2024-09-24,count,3635
2024-09-25,count,13956
2024-09-26,count,2899
2024-09-27,count,5723
2024-09-28,count,9939
2024-09-29,count,5812
2024-09-30,count,2998
2024-10-01,count,8465
2024-10-02,count,7693
2024-10-03,count,3086
2024-10-04,count,3740
2024-10-05,count,798
2024-10-06,count,794
2024-10-07,count,6623
2024-10-08,count,4022
2024-10-09,count,3983
2024-10-10,count,13597
2024-10-11,count,1903
2024-10-12,count,6174
2024-10-13,count,3671
2024-10-14,count,4484
2024-10-15,count,2549
2024-10-16,count,1003
2024-10-17,count,7852
2024-10-18,count,8803
2024-10-19,count,1000
2024-10-20,count,3282
2024-10-21,count,1978
2024-10-22,count,4872
2024-10-23,count,953
2024-10-24,count,593
2024-10-25,count,1997
2024-10-26,count,8625
2024-10-27,count,111
2024-10-28,count,2797
2024-10-29,count,8826
2024-10-30,count,4440
2024-10-31,count,6654
2024-11-01,count,2462
2024-11-02,count,196
2024-11-03,count,5483
2024-11-04,count,12359
2024-11-05,count,1985
2024-11-06,count,4099
2024-11-07,count,3395
2024-11-08,count,1779
2024-11-09,count,666
2024-11-10,count,831
2024-11-11,count,3293
2024-11-12,count,4169
2024-11-13,count,4586
2024-11-14,count,3276
2024-11-15,count,2509
2024-11-16,count,4386
2024-11-17,count,823
2024-11-18,count,2266
2024-11-19,count,2533
2024-11-20,count,5662
2024-11-21,count,3932
2024-11-22,count,4485
2024-11-23,count,2346
2024-11-24,count,2494
2024-11-25,count,3036
2024-11-26,count,3958
2024-11-27,count,5473
2024-11-28,count,1201
2024-11-29,count,275
2024-11-30,count,1002
2024-12-01,count,1898
2024-12-02,count,3067
2024-12-03,count,1793
2024-12-04,count,4736
2024-12-05,count,4276
2024-12-06,count,3448
2024-12-07,count,6353
2024-12-08,count,725
2024-12-09,count,2101
2024-12-10,count,2949
2024-12-11,count,2506
2024-12-12,count,6181
2024-12-13,count,12960
2024-12-14,count,2577
2024-12-15,count,2036
2024-12-16,count,2703
2024-12-17,count,4791
2024-12-18,count,2837
2024-12-19,count,5629
2024-12-20,count,10126
2024-12-21,count,4743
2024-12-22,count,1931
2024-12-23,count,2339
2024-12-24,count,2005
2024-12-25,count,464
2024-12-26,count,3219
2024-12-27,count,2832
2024-12-28,count,9740
2024-12-29,count,9246
2024-12-30,count,2713
2024-12-31,count,5643
2025-01-01,count,8583
2025-01-02,count,2355
2025-01-03,count,1505
2025-01-04,count,10181
2025-01-05,count,884
2025-01-06,count,2298
2025-01-07,count,2562
2025-01-08,count,1674
2025-01-09,count,2395
2025-01-10,count,1635
2025-01-11,count,1378
2025-01-12,count,1024
2025-01-13,count,2129
2025-01-14,count,4449
2025-01-15,count,2145
2025-01-16,count,4617
2025-01-17,count,913
2025-01-18,count,2414
2025-01-19,count,3569
2025-01-20,count,5215
2025-01-21,count,6757
2025-01-22,count,949
2025-01-23,count,3557
2025-01-24,count,3044
2025-01-25,count,2802
2025-01-26,count,1546
2025-01-27,count,8099
2025-01-28,count,3250
2025-01-29,count,4571
2025-01-30,count,6385
2025-01-31,count,2517
2025-02-01,count,1646
2025-02-02,count,3298
2025-02-03,count,2651
2025-02-04,count,2119
2025-02-05,count,1386
2025-02-06,count,1707
2025-02-07,count,2897
2025-02-08,count,675
2025-02-09,count,7338
2025-02-10,count,4039
2025-02-11,count,3065
2025-02-12,count,5232
2025-02-13,count,2519
2025-02-14,count,5626
2025-02-15,count,3830
2025-02-16,count,1496
2025-02-17,count,3200
2025-02-18,count,4047
2025-02-19,count,1503
2025-02-20,count,3635
2025-02-21,count,11745
2025-02-22,count,1221
2025-02-23,count,215
2025-02-24,count,7564
2025-02-25,count,4015
2025-02-26,count,11308
2025-02-27,count,1461
2025-02-28,count,3628
2025-03-01,count,4712
2025-03-02,count,3083
2025-03-03,count,3720
2025-03-04,count,3470
2025-03-05,count,1472
2025-03-06,count,1738
2025-03-07,count,5849
2025-03-08,count,1916
2025-03-09,count,10737
2025-03-10,count,718
2025-03-11,count,5659
2025-03-12,count,3048
2025-03-13,count,1845
2025-03-14,count,1601
2025-03-15,count,4990
2025-03-16,count,358
2025-03-17,count,1248
2025-03-18,count,1965
2025-03-19,count,2193
2025-03-20,count,2488
2025-03-21,count,3273
2025-03-22,count,978
2025-03-23,count,4382
2025-03-24,count,1483
2025-03-25,count,3995
2025-03-26,count,3805
2025-03-27,count,4417
2025-03-28,count,1896
2025-03-29,count,409
2025-03-30,count,2149
2025-03-31,count,3531
2025-04-01,count,4032
2025-04-02,count,789
2025-04-03,count,5937
2025-04-04,count,3116
2025-04-05,count,2104
2025-04-06,count,1048
2025-04-07,count,2500
2025-04-08,count,7734
2025-04-09,count,2162
2025-04-10,count,2135
2025-04-11,count,968
2025-04-12,count,896
2025-04-13,count,2388
2025-04-14,count,4188
2025-04-15,count,3075
2025-04-16,count,4205
2025-04-17,count,2110
2025-04-18,count,2528
2025-04-19,count,4626
2025-04-20,count,7179
2025-04-21,count,3375
2025-04-22,count,3522
2025-04-23,count,1654
2025-04-24,count,3430
2025-04-25,count,1796
2025-04-26,count,2874
2025-04-27,count,2602
2025-04-28,count,5019
2025-04-29,count,1388
2025-04-30,count,2949
2025-05-01,count,979
2025-05-02,count,2808
2025-05-03,count,793
2025-05-04,count,2016
2025-05-05,count,1414
2025-05-06,count,3354
2025-05-07,count,4932
2025-05-08,count,546
2025-05-09,count,1676
2025-05-10,count,1526
2025-05-11,count,777
2025-05-12,count,10779
2025-05-13,count,2557
2025-05-14,count,1741
2025-05-15,count,1348
2025-05-16,count,1254
2025-05-17,count,6306
2025-05-18,count,2052
2025-05-19,count,2744
2025-05-20,count,6922
2025-05-21,count,2012
2025-05-22,count,1418
2025-05-23,count,1065
2025-05-24,count,1796
2025-05-25,count,2847
2025-05-26,count,1449
2025-05-27,count,2505
2025-05-28,count,6617
2025-05-29,count,3199
2025-05-30,count,1102
2025-05-31,count,2082
2025-06-01,count,877
2025-06-02,count,923
2025-06-03,count,936
2025-06-04,count,606
2025-06-05,count,2251
2025-06-06,count,1073
2025-06-07,count,699
2025-06-08,count,2392
2025-06-09,count,11447
2025-06-10,count,2460
2025-06-11,count,11841
2025-06-12,count,2154
2025-06-13,count,1176
2025-06-14,count,2710
2025-06-15,count,893
2025-06-16,count,2056
2025-06-17,count,1976
2025-06-18,count,3197
2025-06-19,count,1392
2025-06-20,count,1202
2025-07-01,count,1669
2025-07-02,count,2312
2025-07-03,count,1866
2025-07-04,count,8501
2025-07-05,count,2064
2025-07-06,count,536
2025-07-07,count,1768
2025-07-08,count,2051
2025-07-09,count,1500
2025-07-10,count,2209
2025-07-11,count,2135
2025-07-12,count,4826
2025-07-13,count,2562
2025-07-14,count,3245
2025-07-15,count,2116
2025-07-16,count,3692
2025-07-17,count,2301
2025-07-18,count,1570
2025-07-19,count,280
2025-07-20,count,2917
2025-07-21,count,2482
2025-07-22,count,2095
2025-07-23,count,1893
2025-07-24,count,5593
2025-07-25,count,3718
2025-07-26,count,4898
2025-07-27,count,10772
2025-07-28,count,1746
2025-07-29,count,1351
2025-07-30,count,2462
2025-07-31,count,3068
2025-08-01,count,3266
2025-08-02,count,3235
2025-08-03,count,1209
2025-08-04,count,3257
2025-08-05,count,4265
2025-08-06,count,3516
2025-08-07,count,1978
2025-08-08,count,1419
2025-08-09,count,1959
2025-08-10,count,5605
