date,unit,value
2022-01-29,mi/hr,2.7
2022-01-30,mi/hr,2.94
2022-01-31,mi/hr,2.95
2022-02-01,mi/hr,3.3
2022-02-02,mi/hr,2.26
2022-02-03,mi/hr,3.01
2022-02-05,mi/hr,2.79
2022-02-06,mi/hr,3.27
2022-02-07,mi/hr,2.66
2022-02-08,mi/hr,2.85
2022-02-09,mi/hr,3.01
2022-02-10,mi/hr,2.64
2022-02-11,mi/hr,2.98
2022-02-12,mi/hr,2.82
2022-02-13,mi/hr,2.87
2022-02-14,mi/hr,2.87
2022-02-15,mi/hr,2.99
2022-02-16,mi/hr,2.68
2022-02-17,mi/hr,2.83
2022-02-18,mi/hr,2.53
2022-02-19,mi/hr,3.19
2022-02-20,mi/hr,3.04
2022-02-21,mi/hr,3.39
2022-02-22,mi/hr,2.94
2022-02-23,mi/hr,2.95
2022-02-24,mi/hr,3.2
2022-02-25,mi/hr,3.24
2022-02-26,mi/hr,3.37
2022-02-27,mi/hr,3.21
2022-02-28,mi/hr,2.69
2022-03-01,mi/hr,3.04
2022-03-02,mi/hr,3.0
2022-03-03,mi/hr,2.61
2022-03-04,mi/hr,3.08
2022-03-05,mi/hr,2.83
2022-03-06,mi/hr,2.82
2022-03-07,mi/hr,3.1
2022-03-08,mi/hr,3.29
2022-03-09,mi/hr,2.92
2022-03-10,mi/hr,3.17
2022-03-11,mi/hr,2.81
2022-03-12,mi/hr,3.26
2022-03-13,mi/hr,2.97
2022-03-14,mi/hr,2.54
2022-03-15,mi/hr,2.81
2022-03-16,mi/hr,3.04
2022-03-17,mi/hr,2.8
2022-03-18,mi/hr,2.73
2022-03-19,mi/hr,2.5
2022-03-20,mi/hr,2.68
2022-03-21,mi/hr,2.84
2022-03-22,mi/hr,2.64
2022-03-23,mi/hr,2.73
2022-03-24,mi/hr,2.53
2022-03-25,mi/hr,3.0
2022-03-26,mi/hr,2.63
2022-03-27,mi/hr,2.9
2022-03-28,mi/hr,1.88
2022-03-29,mi/hr,2.55
2022-03-30,mi/hr,2.83
2022-03-31,mi/hr,2.88
2022-04-01,mi/hr,2.98
2022-04-02,mi/hr,2.99
2022-04-03,mi/hr,2.96
2022-04-04,mi/hr,2.74
2022-04-05,mi/hr,2.71
2022-04-06,mi/hr,2.85
2022-04-07,mi/hr,3.1
2022-04-08,mi/hr,2.98
2022-04-09,mi/hr,2.81
2022-04-10,mi/hr,2.59
2022-04-11,mi/hr,2.64
2022-04-12,mi/hr,2.78
2022-04-13,mi/hr,3.28
2022-04-14,mi/hr,2.73
2022-04-15,mi/hr,2.82
2022-04-16,mi/hr,1.96
2022-04-17,mi/hr,2.56
