date,unit,value
2022-10-14,ms,40.19
2022-10-15,ms,50.71
2022-10-16,ms,26.6
2022-10-17,ms,45.13
2022-10-18,ms,28.14
2022-10-19,ms,6.88
2022-10-20,ms,30.24
2022-10-21,ms,43.57
2022-10-22,ms,20.44
2022-10-23,ms,39.11
2022-10-24,ms,52.83
2022-10-25,ms,46.0
2022-10-26,ms,36.5
2022-10-27,ms,45.54
2022-10-28,ms,39.27
2022-10-29,ms,63.46
2022-10-30,ms,38.98
2022-10-31,ms,32.38
2022-11-01,ms,49.3
2022-11-02,ms,39.38
2022-11-03,ms,34.36
2022-11-04,ms,81.31
2022-11-05,ms,45.97
2022-11-06,ms,35.25
2022-11-07,ms,47.34
2022-11-08,ms,51.01
2022-11-09,ms,30.38
2022-11-10,ms,46.36
2022-11-11,ms,48.74
2022-11-12,ms,37.9
2022-11-14,ms,44.37
2022-11-15,ms,36.47
2022-11-16,ms,39.35
2022-11-17,ms,18.6
2022-11-19,ms,39.86
2022-11-20,ms,34.99
2022-11-22,ms,29.46
2022-11-23,ms,50.7
2022-11-24,ms,26.34
2022-11-27,ms,37.08
2022-11-28,ms,29.24
2022-11-29,ms,22.27
2022-11-30,ms,44.63
2022-12-01,ms,29.69
2022-12-02,ms,66.09
2022-12-03,ms,46.66
2022-12-04,ms,67.62
2022-12-05,ms,36.29
2022-12-06,ms,43.19
2022-12-08,ms,79.58
2022-12-09,ms,35.7
2022-12-11,ms,38.51
2022-12-12,ms,35.32
2022-12-13,ms,45.69
2022-12-14,ms,52.99
2022-12-15,ms,41.09
2022-12-16,ms,14.24
2022-12-17,ms,23.58
2022-12-18,ms,17.85
2022-12-19,ms,47.93
2022-12-20,ms,58.2
2022-12-21,ms,41.15
2022-12-22,ms,52.67
2022-12-23,ms,58.53
2022-12-24,ms,35.36
2022-12-26,ms,29.77
2022-12-27,ms,49.78
2022-12-28,ms,58.93
2022-12-29,ms,58.64
2022-12-30,ms,56.55
2022-12-31,ms,35.7
2023-01-01,ms,30.07
2023-01-02,ms,30.61
2023-01-03,ms,61.25
2023-01-04,ms,39.04
2023-01-05,ms,64.93
2023-01-08,ms,52.97
2023-01-09,ms,40.83
2023-01-10,ms,70.89
2023-01-11,ms,45.39
2023-01-12,ms,49.38
2023-01-13,ms,40.32
2023-01-14,ms,50.34
2023-01-15,ms,82.45
2023-01-16,ms,45.7
2023-01-17,ms,57.14
2023-01-18,ms,33.99
2023-01-19,ms,37.61
2023-01-20,ms,47.36
2023-01-21,ms,75.06
2023-01-22,ms,78.8
2023-01-23,ms,43.26
2023-01-24,ms,46.86
2023-01-25,ms,91.21
2023-01-26,ms,61.88
2023-01-27,ms,58.18
2023-01-30,ms,45.57
2023-01-31,ms,44.18
2023-02-01,ms,42.46
2023-02-02,ms,89.74
2023-02-03,ms,45.77
2023-02-06,ms,18.23
2023-02-07,ms,47.27
2023-02-08,ms,59.85
2023-02-12,ms,23.38
2023-02-13,ms,38.65
2023-02-14,ms,54.3
2023-02-15,ms,39.51
2023-02-17,ms,44.2
2023-02-18,ms,23.88
2023-02-20,ms,41.04
2023-02-21,ms,45.62
2023-02-22,ms,26.0
2023-02-23,ms,44.67
2023-02-24,ms,49.68
2023-02-26,ms,64.55
2023-02-27,ms,65.89
2023-02-28,ms,28.43
2023-03-01,ms,30.26
2023-03-02,ms,63.29
2023-03-03,ms,30.24
2023-03-04,ms,44.55
2023-03-06,ms,32.65
2023-03-07,ms,44.53
2023-03-08,ms,53.79
2023-03-09,ms,62.46
2023-03-10,ms,34.48
2023-03-12,ms,23.98
2023-03-13,ms,64.03
2023-03-14,ms,33.36
2023-03-15,ms,47.28
2023-03-21,ms,42.35
2023-03-22,ms,43.63
2023-03-24,ms,38.57
2023-03-25,ms,79.01
2023-03-26,ms,31.95
2023-03-27,ms,37.08
2023-03-28,ms,48.14
2023-03-29,ms,46.45
2023-03-30,ms,32.77
2023-03-31,ms,41.78
2023-04-02,ms,45.4
2023-04-03,ms,68.09
2023-04-04,ms,55.18
2023-04-05,ms,35.48
2023-04-06,ms,64.66
2023-04-09,ms,58.41
2023-04-10,ms,40.47
2023-04-11,ms,34.82
2023-04-17,ms,23.79
2023-04-18,ms,50.86
2023-04-19,ms,33.55
2023-04-20,ms,61.11
2023-04-23,ms,31.56
2023-04-24,ms,44.68
2023-04-25,ms,41.76
2023-04-26,ms,52.59
2023-04-27,ms,43.13
2023-04-28,ms,29.19
2023-04-30,ms,55.78
2023-05-01,ms,43.2
2023-05-02,ms,48.14
2023-05-03,ms,51.84
2023-05-04,ms,33.63
2023-05-05,ms,39.56
2023-05-06,ms,20.1
2023-05-08,ms,47.66
2023-05-10,ms,66.7
2023-05-11,ms,39.01
2023-05-14,ms,25.36
2023-05-15,ms,54.14
2023-05-16,ms,32.95
2023-05-17,ms,13.55
2023-05-18,ms,41.71
2023-05-19,ms,72.18
2023-05-20,ms,41.44
2023-05-22,ms,37.62
2023-05-23,ms,49.77
2023-05-25,ms,40.84
2023-05-27,ms,42.83
2023-05-30,ms,33.56
2023-05-31,ms,41.12
2023-06-01,ms,32.95
2023-06-02,ms,60.8
2023-06-04,ms,30.47
2023-06-05,ms,33.58
2023-06-06,ms,49.82
2023-06-08,ms,29.63
2023-06-13,ms,30.71
2023-06-15,ms,26.76
2023-06-16,ms,44.25
2023-06-17,ms,15.07
2023-06-20,ms,54.12
2023-06-21,ms,42.01
2023-06-22,ms,32.71
2023-06-25,ms,22.7
2023-06-26,ms,43.36
2023-06-27,ms,35.26
2023-06-28,ms,59.74
2023-06-29,ms,50.75
2023-07-04,ms,24.62
2023-07-05,ms,37.51
2023-07-06,ms,30.59
2023-07-07,ms,41.85
2023-07-08,ms,33.43
2023-07-09,ms,12.37
2023-07-10,ms,31.39
2023-07-11,ms,60.44
2023-07-12,ms,54.89
2023-07-13,ms,43.21
2023-07-17,ms,35.94
2023-07-18,ms,47.5
2023-07-19,ms,40.4
2023-07-21,ms,42.86
2023-07-22,ms,32.97
2023-07-24,ms,65.19
2023-07-27,ms,51.12
2023-07-28,ms,24.25
2023-07-31,ms,49.31
2023-08-01,ms,42.89
2023-08-02,ms,37.92
2023-08-03,ms,67.97
2023-08-05,ms,51.14
2023-08-07,ms,38.04
2023-08-08,ms,47.05
2023-08-09,ms,78.22
2023-08-12,ms,46.37
2023-08-14,ms,48.96
2023-08-15,ms,43.69
2023-08-16,ms,92.91
2023-08-17,ms,38.25
2023-08-20,ms,58.69
2023-08-22,ms,48.64
2023-08-23,ms,26.48
2023-08-24,ms,44.92
2023-08-25,ms,57.13
2023-08-28,ms,77.13
2023-08-29,ms,63.01
2023-08-30,ms,35.53
2023-08-31,ms,38.51
2023-09-01,ms,47.93
2023-09-02,ms,38.72
2023-09-05,ms,40.16
2023-09-06,ms,46.06
2023-09-08,ms,27.32
2023-09-09,ms,160.72
2023-09-11,ms,34.95
2023-09-12,ms,36.84
2023-09-13,ms,49.69
2023-09-17,ms,35.81
2023-09-18,ms,36.51
2023-09-19,ms,66.42
2023-09-23,ms,58.79
2023-09-27,ms,39.78
2023-09-28,ms,40.4
2023-09-29,ms,34.4
2023-10-02,ms,51.26
2023-10-03,ms,34.05
2023-10-04,ms,30.49
2023-10-05,ms,65.81
2023-10-08,ms,24.68
2023-10-09,ms,34.2
2023-10-10,ms,42.35
2023-10-11,ms,37.07
2023-10-13,ms,28.49
2023-10-14,ms,37.96
2023-10-16,ms,33.62
2023-10-17,ms,25.75
2023-10-20,ms,57.9
2023-10-21,ms,35.49
2023-10-24,ms,45.03
2023-10-25,ms,56.95
2023-10-26,ms,63.53
2023-10-31,ms,58.96
2023-11-01,ms,46.32
2023-11-04,ms,12.81
2023-11-06,ms,47.86
2023-11-07,ms,40.99
2023-11-13,ms,62.83
2023-11-18,ms,53.62
2023-11-20,ms,54.52
2023-11-22,ms,33.92
2023-11-23,ms,62.63
2023-11-25,ms,40.26
2023-11-27,ms,48.28
2023-11-28,ms,37.76
2023-12-04,ms,72.7
2023-12-06,ms,76.04
2023-12-07,ms,66.7
