date,unit,value
2022-10-29,in,26.47
2022-10-30,in,21.26
2022-10-31,in,27.25
2022-11-01,in,24.9
2022-11-02,in,25.31
2022-11-03,in,24.02
2022-11-04,in,26.19
2022-11-05,in,25.35
2022-11-06,in,24.29
2022-11-07,in,28.41
2022-11-08,in,24.41
2022-11-09,in,25.22
2022-11-10,in,25.7
2022-11-11,in,25.57
2022-11-12,in,25.59
2022-11-13,in,24.15
2022-11-14,in,23.49
2022-11-15,in,25.07
2022-11-16,in,24.46
2022-11-17,in,22.54
2022-11-18,in,27.12
2022-11-19,in,29.53
2022-11-20,in,29.53
2022-11-21,in,29.92
2022-11-22,in,24.31
2022-11-23,in,22.35
2022-11-24,in,22.44
2022-11-25,in,22.05
2022-11-26,in,25.07
2022-11-27,in,24.39
2022-11-28,in,25.13
2022-11-29,in,25.86
2022-11-30,in,24.9
2022-12-01,in,22.95
2022-12-02,in,22.13
2022-12-03,in,23.94
2022-12-04,in,24.92
2022-12-05,in,21.73
2022-12-06,in,24.15
2022-12-07,in,26.38
2022-12-08,in,23.97
2022-12-09,in,25.43
2022-12-10,in,22.1
2022-12-11,in,24.66
2022-12-12,in,26.09
2022-12-13,in,24.8
2022-12-14,in,23.34
2022-12-15,in,23.75
2022-12-16,in,27.61
2022-12-17,in,24.55
2022-12-18,in,23.08
2022-12-19,in,25.2
2022-12-20,in,24.91
2022-12-21,in,22.38
2022-12-22,in,25.12
2022-12-23,in,24.96
2022-12-24,in,24.5
2022-12-25,in,25.07
2022-12-26,in,22.24
2022-12-27,in,26.13
2022-12-28,in,24.37
2022-12-29,in,23.33
2022-12-30,in,25.35
2022-12-31,in,22.31
2023-01-01,in,25.2
2023-01-02,in,24.02
2023-01-03,in,24.41
2023-01-04,in,29.04
2023-01-05,in,22.83
2023-01-06,in,24.83
2023-01-07,in,24.63
2023-01-08,in,24.86
2023-01-09,in,22.41
2023-01-10,in,23.62
2023-01-11,in,22.26
2023-01-12,in,22.94
2023-01-13,in,24.83
2023-01-14,in,24.74
2023-01-15,in,24.61
2023-01-16,in,23.69
2023-01-17,in,25.43
2023-01-18,in,25.0
2023-01-19,in,26.79
2023-01-20,in,23.64
2023-01-21,in,25.96
2023-01-22,in,25.98
2023-01-23,in,23.55
2023-01-24,in,25.22
2023-01-25,in,24.75
2023-01-26,in,21.84
2023-01-27,in,26.92
2023-01-28,in,20.55
2023-01-29,in,24.86
2023-01-30,in,24.86
2023-01-31,in,22.9
2023-02-01,in,28.7
2023-02-02,in,22.53
2023-02-03,in,22.79
2023-02-04,in,18.7
2023-02-05,in,28.08
2023-02-06,in,22.57
2023-02-07,in,25.94
2023-02-08,in,25.42
2023-02-09,in,24.75
2023-02-10,in,21.65
2023-02-11,in,23.75
2023-02-12,in,26.36
2023-02-13,in,25.5
2023-02-14,in,24.07
2023-02-15,in,25.45
2023-02-16,in,23.58
2023-02-17,in,25.18
2023-02-18,in,26.32
2023-02-19,in,24.33
2023-02-20,in,22.41
2023-02-21,in,24.15
2023-02-22,in,23.71
2023-02-23,in,23.55
2023-02-24,in,26.73
2023-02-25,in,23.93
2023-02-26,in,22.6
2023-02-27,in,27.01
2023-02-28,in,26.8
2023-03-01,in,25.18
2023-03-02,in,24.28
2023-03-03,in,25.67
2023-03-04,in,20.47
2023-03-05,in,24.06
2023-03-06,in,24.44
2023-03-07,in,22.51
2023-03-08,in,24.48
2023-03-09,in,23.23
2023-03-10,in,24.13
2023-03-11,in,25.08
2023-03-13,in,22.93
2023-03-14,in,23.99
2023-03-15,in,23.95
2023-03-16,in,24.25
2023-03-17,in,24.67
2023-03-18,in,23.96
2023-03-19,in,24.41
2023-03-20,in,23.49
2023-03-21,in,23.74
2023-03-22,in,25.28
2023-03-23,in,23.13
2023-03-24,in,22.18
2023-03-25,in,24.67
2023-03-26,in,21.74
2023-03-27,in,22.68
2023-03-28,in,23.38
2023-03-29,in,22.7
2023-03-30,in,24.11
2023-03-31,in,24.75
2023-04-01,in,24.67
2023-04-02,in,20.02
2023-04-03,in,25.43
2023-04-04,in,25.34
2023-04-05,in,23.97
2023-04-06,in,23.46
2023-04-07,in,23.05
2023-04-08,in,24.11
2023-04-09,in,23.47
2023-04-10,in,23.0
2023-04-11,in,25.2
2023-04-12,in,24.08
2023-04-13,in,24.65
2023-04-14,in,24.34
2023-04-15,in,23.62
2023-04-16,in,22.28
2023-04-17,in,24.49
2023-04-18,in,25.91
2023-04-19,in,25.89
2023-04-20,in,26.05
2023-04-21,in,22.89
2023-04-22,in,20.96
2023-04-23,in,20.01
2023-04-24,in,23.75
2023-04-25,in,23.63
2023-04-26,in,25.03
2023-04-27,in,26.93
2023-04-28,in,24.36
2023-04-29,in,23.84
2023-04-30,in,23.02
2023-05-01,in,24.43
2023-05-02,in,26.06
2023-05-03,in,26.02
2023-05-04,in,26.9
2023-05-05,in,23.47
2023-05-06,in,25.67
2023-05-07,in,18.11
2023-05-08,in,24.83
2023-05-09,in,23.22
2023-05-10,in,23.41
2023-05-11,in,25.87
2023-05-12,in,22.47
2023-05-13,in,21.65
2023-05-14,in,22.93
2023-05-15,in,23.86
2023-05-16,in,24.95
2023-05-17,in,24.69
2023-05-18,in,24.09
2023-05-19,in,25.06
2023-05-20,in,24.8
2023-05-21,in,26.82
2023-05-22,in,25.49
2023-05-23,in,24.62
2023-05-24,in,22.79
2023-05-25,in,25.07
2023-05-26,in,22.73
2023-05-27,in,25.59
2023-05-28,in,24.43
2023-05-29,in,24.02
2023-05-30,in,24.02
2023-05-31,in,26.77
2023-06-01,in,25.02
2023-06-02,in,24.28
2023-06-03,in,24.99
2023-06-04,in,19.14
2023-06-05,in,26.45
2023-06-06,in,25.0
2023-06-07,in,29.23
2023-06-08,in,25.26
2023-06-09,in,25.24
2023-06-10,in,25.06
2023-06-11,in,20.52
2023-06-12,in,25.23
2023-06-13,in,24.74
2023-06-14,in,21.98
2023-06-15,in,27.49
2023-06-16,in,24.78
2023-06-17,in,27.56
2023-06-18,in,23.11
2023-06-19,in,26.32
2023-06-20,in,24.15
2023-06-21,in,24.8
2023-06-22,in,25.04
2023-06-23,in,23.53
2023-06-24,in,25.42
2023-06-25,in,23.18
2023-06-26,in,23.56
2023-06-27,in,23.79
2023-06-28,in,29.53
2023-06-29,in,24.95
2023-06-30,in,19.49
2023-07-01,in,27.76
2023-07-02,in,27.56
2023-07-03,in,20.31
2023-07-04,in,24.54
2023-07-05,in,23.88
2023-07-06,in,25.91
2023-07-07,in,24.54
2023-07-08,in,24.0
2023-07-09,in,25.64
2023-07-10,in,23.62
2023-07-11,in,24.63
2023-07-12,in,26.63
2023-07-13,in,28.35
2023-07-14,in,23.46
2023-07-16,in,23.6
2023-07-17,in,24.18
2023-07-18,in,23.57
2023-07-19,in,24.19
2023-07-20,in,26.74
2023-07-21,in,24.71
2023-07-22,in,22.44
2023-07-23,in,22.65
2023-07-24,in,26.16
2023-07-25,in,24.15
2023-07-26,in,24.98
2023-07-27,in,24.78
2023-07-28,in,25.69
2023-07-29,in,24.74
2023-07-30,in,23.56
2023-07-31,in,25.85
2023-08-01,in,23.84
2023-08-02,in,25.59
2023-08-03,in,25.59
2023-08-04,in,23.12
2023-08-05,in,23.49
2023-08-06,in,22.65
2023-08-07,in,26.47
2023-08-08,in,24.26
2023-08-09,in,23.87
2023-08-10,in,24.3
2023-08-11,in,22.38
2023-08-12,in,21.44
2023-08-13,in,23.96
2023-08-14,in,27.12
2023-08-15,in,26.13
2023-08-16,in,25.31
2023-08-17,in,24.13
2023-08-18,in,25.16
2023-08-19,in,23.23
2023-08-20,in,24.08
2023-08-21,in,24.21
2023-08-22,in,23.19
2023-08-23,in,23.53
2023-08-24,in,25.88
2023-08-25,in,22.65
2023-08-26,in,24.68
2023-08-27,in,23.9
2023-08-28,in,25.42
2023-08-29,in,24.02
2023-08-30,in,22.44
2023-08-31,in,23.82
2023-09-01,in,24.95
2023-09-02,in,23.16
2023-09-03,in,23.49
2023-09-04,in,26.98
2023-09-05,in,24.9
2023-09-06,in,24.72
2023-09-07,in,21.02
2023-09-08,in,24.74
2023-09-09,in,23.6
2023-09-10,in,26.89
2023-09-11,in,23.92
2023-09-12,in,26.67
2023-09-13,in,23.68
2023-09-14,in,26.19
2023-09-15,in,24.13
2023-09-16,in,23.84
2023-09-17,in,24.38
2023-09-18,in,25.59
2023-09-19,in,23.06
2023-09-20,in,26.38
2023-09-21,in,24.28
2023-09-22,in,21.95
2023-09-23,in,24.51
2023-09-24,in,25.52
2023-09-25,in,24.02
2023-09-26,in,23.96
2023-09-27,in,27.21
2023-09-28,in,27.41
2023-09-29,in,24.45
2023-09-30,in,25.08
2023-10-01,in,23.62
2023-10-02,in,23.82
2023-10-03,in,25.66
2023-10-04,in,24.69
2023-10-05,in,25.77
2023-10-06,in,25.14
2023-10-07,in,28.58
2023-10-08,in,25.48
2023-10-09,in,26.55
2023-10-10,in,26.07
2023-10-11,in,26.04
2023-10-12,in,25.78
2023-10-13,in,23.99
2023-10-14,in,23.43
2023-10-15,in,25.7
2023-10-16,in,22.7
2023-10-17,in,24.74
2023-10-18,in,23.45
2023-10-19,in,22.57
2023-10-20,in,24.49
