date,unit,value
2021-06-04,Cal,522.38
2021-06-05,Cal,469.39
2021-06-06,Cal,7.02
2021-06-07,Cal,257.67
2021-06-08,Cal,318.83
2021-06-09,Cal,261.02
2021-06-10,Cal,448.59
2021-06-11,Cal,256.76
2021-06-12,Cal,206.41
2021-06-13,Cal,331.69
2021-06-14,Cal,1000.24
2021-06-15,Cal,787.24
2021-06-16,Cal,857.3
2021-06-17,Cal,2.26
2021-06-18,Cal,59.82
2021-06-19,Cal,517.87
2021-06-20,Cal,1.1
2021-06-23,Cal,199.73
2021-06-24,Cal,333.5
2021-06-25,Cal,466.65
2021-06-26,Cal,294.65
2021-06-27,Cal,125.24
2021-06-28,Cal,176.56
2021-06-29,Cal,340.57
2021-06-30,Cal,450.94
2021-07-01,Cal,246.57
2021-07-02,Cal,97.05
2021-07-03,Cal,236.77
2021-07-04,Cal,586.45
2021-07-05,Cal,1.79
2021-07-06,Cal,629.34
2021-07-08,Cal,269.01
2021-07-09,Cal,73.67
2021-07-10,Cal,1000.83
2021-07-11,Cal,962.81
2021-07-12,Cal,858.73
2021-07-13,Cal,894.86
2021-07-14,Cal,1028.83
2021-07-15,Cal,210.27
2021-07-16,Cal,1235.44
2021-07-17,Cal,413.45
2021-07-18,Cal,264.44
2021-07-19,Cal,684.81
2021-07-20,Cal,755.72
2021-07-21,Cal,932.71
2021-07-22,Cal,4.41
2021-07-23,Cal,726.87
2021-07-24,Cal,165.9
2021-07-25,Cal,666.42
2021-07-26,Cal,735.38
2021-07-27,Cal,899.41
2021-07-28,Cal,939.9
2021-07-29,Cal,934.91
2021-07-30,Cal,836.28
2021-07-31,Cal,1592.79
2021-08-01,Cal,1936.78
2021-08-02,Cal,598.55
2021-08-03,Cal,778.54
2021-08-04,Cal,622.5
2021-08-05,Cal,312.39
2021-08-06,Cal,325.87
2021-08-09,Cal,361.69
2021-08-10,Cal,1038.88
2021-08-11,Cal,526.4
2021-08-12,Cal,513.0
2021-08-13,Cal,755.83
2021-08-14,Cal,655.7
2021-08-15,Cal,313.16
2021-08-16,Cal,334.16
2021-08-17,Cal,483.77
2021-08-18,Cal,516.85
2021-08-19,Cal,702.44
2021-08-20,Cal,191.09
2021-08-21,Cal,389.45
2021-08-22,Cal,362.88
2021-08-23,Cal,284.31
2021-08-27,Cal,475.84
2021-08-28,Cal,700.38
2021-08-29,Cal,611.74
2021-08-30,Cal,960.03
2021-08-31,Cal,1223.94
2021-09-01,Cal,1114.88
2021-09-02,Cal,887.23
2021-09-03,Cal,907.29
2021-09-04,Cal,751.44
2021-09-05,Cal,633.06
2021-09-06,Cal,1170.51
2021-09-07,Cal,808.45
2021-09-08,Cal,1265.0
2021-09-09,Cal,898.05
2021-09-10,Cal,1138.78
2021-09-11,Cal,577.21
2021-09-12,Cal,1013.97
2021-09-13,Cal,1088.37
2021-09-14,Cal,263.01
2021-09-15,Cal,1076.52
2021-09-16,Cal,829.48
2021-09-17,Cal,577.47
2021-09-18,Cal,702.08
2021-09-19,Cal,995.91
2021-09-20,Cal,721.82
2021-09-21,Cal,1046.0
2021-09-22,Cal,970.23
2021-09-23,Cal,442.48
2021-09-24,Cal,974.72
2021-09-25,Cal,628.37
2021-09-26,Cal,410.65
2021-09-27,Cal,793.07
2021-09-28,Cal,861.74
2021-09-29,Cal,741.43
2021-09-30,Cal,825.63
